11,19,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10
11,11,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,5,0,0,0,0,0,0,0,0,10
11,16,15,0,0,5,0,0,0,0,0,0,0,0,7,8,9,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,2,2,2,3,4,0,0,6,0,0,0,0,0,0,23,0,10
16,15,0,0,0,5,0,0,0,0,0,0,0,0,10,11,12,0,0,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12,0,0,0,0,6,1,2,2,2,2,3,0,0,10,11,12,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,15,0,0,6,0,0,6,0,0,6,1,2,3,0,0,0,0,0,0,6,0,0,0,1,2,3,6,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,10
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12,0,0,1,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,10,12,0,0,1,2,2,2,2,2,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,12,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,5,0,0,7,18,12,0,0,7,8,8,18,12,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,10,11,12,0,0,10,11,11,11,12,0,0,1,2,2,2,2,2,3,0,0,10,12,0,0,7,8,9,0,0,1,3,0,0,0,1,3,0,0,23,0,10
12,1,2,2,2,2,3,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,13,17,12,0,0,10,16,14,14,15,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,13,14,15,0,0,4,0,0,21,0,0,4,0,0,0,0,10
12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,5,0,0,0,0,0,6,4,0,0,0,10
12,0,0,0,23,0,0,0,0,0,0,0,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,1,2,2,2,2,2,3,0,0,10,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,4,0,0,10
19,8,9,0,0,1,2,2,2,3,0,0,5,0,0,1,2,2,2,2,2,3,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,1,3,0,0,0,1,3,0,0,0,6,0,0,10
11,11,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11,11,12,21,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,7,8,8,8,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11,11,19,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,18,19,8,8,8,8,8,18,11,11,11,11,11,19,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,18
